Puntaje,Goles,Asistencias,Goles + Asistencias,Pases precisos,Pases fallados,Pases totales,Precisión de pase %,Pases precisos en tercio final,Pases clave,Regates completados,Efectividad en regates %,Intercepciones,Tarjetas amarillas,Rojas directas,Tarjetas rojas,Centros precisos,Precisión de centros %,Remates,Remates al arco,Remates fuera,Duelos aéreos ganados,Efectividad en duelos aéreos %,Duelos ganados,Efectividad en duelos %,Minutos jugados,Goles convertidos %,Penales ejecutados,Penales convertidos,Remates de pelota parada,Pases largos precisos,Precisión de pase largo %,Despejes,Errores seguidos por remate,Faltas recibidas,Faltas cometidas,Autogoles,Regateado,Fueras de juego,Remates bloqueados,Pases al asistidor,Atajadas,Centros perdidos,Partidos de titular,penaltyConversion,Centros totales,Duelos perdidos,Pérdidas aéreas,Penales errados,Pases largos totales,scoringFrequency,Doble amarilla,Sustituciones ingresando,Sustituciones saliendo,Saques de arco,Recuperaciones,stats_id,type,Partidos jugados,player_id,league_id,season_id,cleanSheet,goalsConceded
6.6714285714286,0.0,1.0,1.0,486.0,233.0,719.0,67.59,62.0,10.0,40.0,65.57,86.0,7.0,0.0,0.0,13.0,16.46,25.0,12.0,13.0,39.0,55.71,180.0,38.14,2125.0,0.0,0.0,0.0,3.0,35.0,41.18,41.0,17.0,18.0,37.0,0.0,36.0,10.0,3.0,1.0,0.0,0.0,24.0,,79.0,292.0,31.0,0.0,85.0,,0.0,11.0,11.0,0.0,170.0,1291110,overall,35.0,941421,703,57782,,
6.7483870967742,1.0,2.0,3.0,301.0,171.0,472.0,63.77,28.0,29.0,59.0,71.08,35.0,2.0,0.0,0.0,35.0,33.65,26.0,9.0,17.0,11.0,25.58,166.0,37.14,1451.0,3.846,0.0,0.0,1.0,19.0,40.43,13.0,12.0,36.0,19.0,0.0,20.0,4.0,0.0,0.0,0.0,0.0,14.0,,104.0,281.0,32.0,0.0,47.0,1451.0,0.0,13.0,17.0,0.0,70.0,1323466,overall,31.0,1201524,703,57782,,
6.6909090909091,1.0,0.0,1.0,502.0,113.0,615.0,81.63,93.0,11.0,20.0,80.0,35.0,1.0,0.0,0.0,6.0,42.86,9.0,3.0,6.0,8.0,32.0,79.0,32.92,1068.0,11.11,0.0,0.0,0.0,45.0,56.25,11.0,7.0,12.0,14.0,0.0,35.0,1.0,6.0,0.0,0.0,0.0,13.0,,14.0,161.0,17.0,0.0,80.0,1068.0,0.0,11.0,10.0,0.0,102.0,1299044,overall,23.0,1656797,703,57782,,
6.5769230769231,0.0,0.0,0.0,427.0,152.0,579.0,73.75,49.0,1.0,5.0,83.33,120.0,10.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,52.0,47.71,144.0,38.1,1833.0,0.0,0.0,0.0,1.0,36.0,49.32,34.0,19.0,13.0,41.0,0.0,42.0,1.0,7.0,0.0,0.0,0.0,21.0,,0.0,234.0,57.0,0.0,73.0,,0.0,5.0,5.0,0.0,262.0,1291097,overall,26.0,896860,703,57782,,
6.4166666666667,0.0,1.0,1.0,65.0,34.0,99.0,65.66,9.0,2.0,4.0,44.44,9.0,1.0,0.0,0.0,4.0,33.33,0.0,0.0,0.0,1.0,33.33,24.0,30.77,259.0,0.0,0.0,0.0,0.0,10.0,58.82,9.0,0.0,2.0,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,,12.0,54.0,2.0,0.0,17.0,,0.0,1.0,4.0,0.0,23.0,1311916,overall,6.0,1086922,703,57782,,
6.5571428571429,0.0,1.0,1.0,451.0,199.0,650.0,69.38,59.0,8.0,27.0,64.29,78.0,5.0,0.0,0.0,7.0,30.43,11.0,1.0,10.0,28.0,44.44,136.0,30.77,1866.0,0.0,0.0,0.0,0.0,55.0,49.55,21.0,5.0,19.0,32.0,0.0,53.0,1.0,4.0,0.0,0.0,0.0,22.0,,23.0,306.0,35.0,0.0,111.0,,0.0,14.0,6.0,0.0,169.0,1311917,overall,28.0,1474911,703,57782,,
6.5,0.0,0.0,0.0,7.0,3.0,10.0,0.0,1.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,3.0,1291784,overall,1.0,1493175,703,57782,,
6.85,1.0,0.0,1.0,609.0,222.0,831.0,73.29,98.0,12.0,27.0,87.1,113.0,3.0,0.0,1.0,21.0,35.59,9.0,2.0,7.0,40.0,62.5,161.0,44.23,1763.0,11.11,0.0,0.0,0.0,91.0,53.22,32.0,7.0,16.0,22.0,0.0,52.0,1.0,5.0,0.0,0.0,0.0,20.0,,59.0,203.0,24.0,0.0,171.0,1763.0,1.0,3.0,2.0,0.0,253.0,1291112,overall,22.0,905493,703,57782,,
7.0111111111111,2.0,0.0,2.0,1008.0,344.0,1352.0,74.56,147.0,10.0,13.0,86.67,203.0,9.0,0.0,0.0,3.0,60.0,29.0,9.0,20.0,96.0,55.81,229.0,46.08,3240.0,6.897,1.0,0.0,1.0,202.0,52.2,121.0,28.0,17.0,28.0,0.0,64.0,1.0,20.0,0.0,0.0,0.0,36.0,0.0,5.0,268.0,76.0,1.0,387.0,1620.0,0.0,0.0,0.0,19.0,459.0,1291092,overall,36.0,174891,703,57782,,
6.8621621621622,0.0,3.0,3.0,687.0,350.0,1037.0,66.25,112.0,25.0,60.0,67.42,158.0,4.0,1.0,1.0,42.0,36.52,17.0,6.0,11.0,30.0,43.48,237.0,38.41,2623.0,0.0,0.0,0.0,0.0,95.0,45.45,53.0,19.0,59.0,31.0,0.0,93.0,2.0,2.0,1.0,0.0,0.0,28.0,,115.0,380.0,39.0,0.0,209.0,,0.0,9.0,9.0,0.0,325.0,1291087,overall,37.0,1087012,703,57782,,
6.9206896551724,1.0,0.0,1.0,655.0,317.0,972.0,67.39,134.0,10.0,13.0,76.47,171.0,8.0,0.0,0.0,7.0,41.18,15.0,3.0,12.0,84.0,56.38,237.0,43.97,2387.0,6.667,0.0,0.0,0.0,170.0,50.45,97.0,18.0,14.0,36.0,0.0,64.0,1.0,13.0,1.0,0.0,0.0,27.0,,17.0,302.0,65.0,0.0,337.0,2387.0,0.0,5.0,2.0,0.0,372.0,1299045,overall,29.0,1656965,703,57782,,
6.7352941176471,1.0,0.0,1.0,267.0,98.0,365.0,73.15,28.0,0.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,54.0,49.09,86.0,37.55,1244.0,33.33,0.0,0.0,0.0,53.0,54.08,62.0,13.0,4.0,18.0,0.0,20.0,1.0,7.0,0.0,0.0,0.0,16.0,,0.0,143.0,56.0,0.0,98.0,1244.0,0.0,5.0,1.0,0.0,143.0,1291101,overall,17.0,884995,703,57782,,
6.6,0.0,0.0,0.0,80.0,33.0,113.0,70.8,9.0,1.0,1.0,50.0,17.0,0.0,0.0,0.0,2.0,22.22,2.0,0.0,2.0,6.0,42.86,17.0,35.42,356.0,0.0,0.0,0.0,0.0,8.0,38.1,10.0,1.0,4.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0,,9.0,31.0,8.0,0.0,21.0,,0.0,3.0,4.0,0.0,33.0,1486087,overall,8.0,1180813,703,57782,,
6.9,0.0,0.0,0.0,200.0,92.0,292.0,68.49,33.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,33.0,61.11,70.0,47.3,738.0,0.0,0.0,0.0,0.0,43.0,46.74,28.0,7.0,2.0,8.0,0.0,18.0,0.0,7.0,0.0,0.0,0.0,8.0,,3.0,78.0,21.0,0.0,92.0,,0.0,2.0,3.0,0.0,107.0,1425005,overall,11.0,1490857,703,57782,,
7.3214285714286,0.0,0.0,0.0,239.0,32.0,271.0,88.19,29.0,1.0,0.0,0.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,88.89,13.0,72.22,1193.0,0.0,0.0,0.0,0.0,67.0,72.83,8.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,52.0,1.0,13.0,,0.0,5.0,1.0,0.0,92.0,,0.0,0.0,1.0,132.0,68.0,1291063,overall,14.0,830692,703,57782,4.0,18.0
7.0857142857143,0.0,0.0,0.0,167.0,46.0,213.0,78.4,27.0,0.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,88.89,11.0,78.57,1237.0,0.0,0.0,0.0,0.0,46.0,53.49,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,14.0,,0.0,3.0,1.0,0.0,86.0,,0.0,1.0,0.0,131.0,57.0,1418375,overall,14.0,1654178,703,57782,6.0,15.0
6.65,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,66.67,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,1425006,overall,2.0,1879593,703,57782,,
6.8914285714286,11.0,1.0,10.0,373.0,146.0,519.0,71.87,30.0,16.0,35.0,70.0,59.0,6.0,0.0,1.0,1.0,5.88,68.0,28.0,40.0,54.0,24.77,160.0,24.96,3057.0,13.23,2.0,2.0,3.0,6.0,35.29,30.0,9.0,14.0,26.0,0.0,11.0,18.0,8.0,3.0,0.0,0.0,37.0,100.0,17.0,481.0,164.0,0.0,17.0,277.90909090909,1.0,19.0,1.0,0.0,67.0,1291252,overall,38.0,846158,703,57782,,0.0
6.5423076923077,3.0,1.0,4.0,81.0,33.0,114.0,71.05,7.0,3.0,1.0,25.0,10.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,28.0,42.42,53.0,31.55,553.0,75.0,1.0,1.0,0.0,2.0,66.67,7.0,2.0,6.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,100.0,1.0,115.0,38.0,0.0,3.0,184.33333333333,0.0,3.0,23.0,0.0,13.0,1291290,overall,28.0,88945,703,57782,,1.0
,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,31.0,,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,1659448,overall,1.0,1127517,703,57782,,
6.75,0.0,0.0,0.0,25.0,10.0,35.0,71.43,2.0,3.0,5.0,83.33,2.0,0.0,0.0,0.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,9.0,39.13,215.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,4.0,14.0,2.0,0.0,2.0,,0.0,2.0,2.0,0.0,5.0,1291248,overall,5.0,1182500,703,57782,,
6.9478260869565,1.0,1.0,2.0,543.0,102.0,645.0,84.19,88.0,11.0,26.0,74.29,78.0,6.0,0.0,0.0,3.0,37.5,10.0,1.0,9.0,64.0,61.54,209.0,47.83,1430.0,10.0,0.0,0.0,1.0,41.0,57.75,29.0,16.0,46.0,35.0,0.0,32.0,2.0,5.0,2.0,0.0,0.0,14.0,,8.0,228.0,40.0,0.0,71.0,1430.0,0.0,13.0,10.0,0.0,161.0,1311480,overall,25.0,120965,703,57782,,0.0
7.2333333333333,3.0,3.0,6.0,473.0,150.0,623.0,75.92,81.0,24.0,44.0,73.33,56.0,5.0,0.0,0.0,17.0,39.53,15.0,6.0,9.0,24.0,47.06,166.0,41.92,1358.0,20.0,0.0,0.0,2.0,37.0,48.68,11.0,5.0,34.0,26.0,0.0,27.0,2.0,1.0,0.0,0.0,0.0,17.0,,43.0,230.0,27.0,0.0,76.0,452.66666666667,0.0,11.0,1.0,0.0,128.0,1426883,overall,18.0,340863,703,57782,,0.0
7.3588235294118,4.0,5.0,9.0,738.0,247.0,985.0,74.92,111.0,66.0,85.0,80.95,54.0,3.0,0.0,0.0,21.0,29.58,68.0,28.0,40.0,12.0,20.34,237.0,36.52,2910.0,5.882,0.0,0.0,5.0,48.0,47.06,8.0,8.0,68.0,26.0,0.0,37.0,14.0,4.0,2.0,0.0,0.0,35.0,,71.0,412.0,47.0,0.0,102.0,727.5,0.0,23.0,2.0,0.0,112.0,1291250,overall,37.0,37937,703,57782,,0.0
7.1029411764706,1.0,0.0,1.0,1041.0,232.0,1273.0,81.78,169.0,10.0,41.0,80.39,204.0,0.0,0.0,0.0,2.0,28.57,25.0,4.0,21.0,89.0,52.66,355.0,46.22,3091.0,4.0,0.0,0.0,0.0,112.0,61.54,45.0,21.0,32.0,31.0,0.0,72.0,0.0,7.0,2.0,0.0,0.0,37.0,,7.0,413.0,80.0,0.0,182.0,3091.0,0.0,7.0,0.0,0.0,441.0,1291254,overall,37.0,939950,703,57782,,1.0
6.8538461538462,2.0,5.0,7.0,213.0,99.0,312.0,68.27,20.0,15.0,42.0,72.41,20.0,2.0,0.0,0.0,13.0,32.5,31.0,11.0,20.0,22.0,32.84,115.0,36.16,1139.0,6.452,0.0,0.0,1.0,10.0,38.46,10.0,5.0,16.0,15.0,0.0,10.0,8.0,1.0,1.0,0.0,0.0,12.0,,40.0,203.0,45.0,0.0,26.0,569.5,0.0,12.0,15.0,0.0,58.0,1317679,overall,27.0,932899,703,57782,,1.0
6.7742857142857,4.0,3.0,7.0,354.0,158.0,512.0,69.14,26.0,27.0,55.0,65.48,47.0,6.0,0.0,0.0,16.0,30.77,32.0,9.0,23.0,24.0,24.49,187.0,32.3,2298.0,12.5,0.0,0.0,0.0,11.0,47.83,4.0,4.0,41.0,22.0,0.0,22.0,9.0,1.0,0.0,0.0,0.0,29.0,,52.0,392.0,74.0,0.0,23.0,574.5,0.0,25.0,8.0,0.0,89.0,1298697,overall,38.0,1120461,703,57782,,1.0
6.6384615384615,0.0,0.0,0.0,202.0,48.0,250.0,80.8,33.0,2.0,8.0,44.44,31.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,30.0,42.0,28.97,676.0,0.0,0.0,0.0,0.0,11.0,44.0,2.0,4.0,2.0,17.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0,8.0,,7.0,103.0,7.0,0.0,25.0,,0.0,6.0,7.0,0.0,65.0,1293402,overall,15.0,1095005,703,57782,,
6.6333333333333,0.0,0.0,0.0,22.0,5.0,27.0,81.48,2.0,2.0,1.0,100.0,1.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,2.0,18.18,32.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9.0,2.0,0.0,1.0,,0.0,0.0,3.0,0.0,1.0,1342167,overall,3.0,1097750,703,57782,,
6.6678571428571,0.0,0.0,0.0,468.0,132.0,600.0,78.0,52.0,2.0,2.0,100.0,113.0,8.0,0.0,0.0,1.0,50.0,10.0,3.0,7.0,44.0,50.0,127.0,37.13,1574.0,0.0,0.0,0.0,0.0,38.0,46.91,38.0,16.0,16.0,37.0,0.0,45.0,1.0,7.0,0.0,0.0,0.0,15.0,,2.0,215.0,44.0,0.0,81.0,,0.0,5.0,16.0,0.0,205.0,1306162,overall,32.0,830586,703,57782,,1.0
6.8166666666667,3.0,2.0,5.0,214.0,58.0,272.0,78.68,26.0,9.0,16.0,72.73,17.0,3.0,0.0,0.0,1.0,9.09,21.0,10.0,11.0,10.0,43.48,60.0,32.79,985.0,14.29,0.0,0.0,2.0,11.0,47.83,5.0,4.0,12.0,11.0,1.0,23.0,1.0,1.0,2.0,0.0,0.0,13.0,,11.0,123.0,13.0,0.0,23.0,328.33333333333,0.0,11.0,14.0,0.0,48.0,1291253,overall,27.0,823983,703,57782,,
,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,48.0,,0.0,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,,,1659462,overall,2.0,1465702,703,57782,,
7.0133333333333,0.0,3.0,3.0,362.0,156.0,518.0,69.88,67.0,11.0,9.0,52.94,70.0,4.0,0.0,0.0,12.0,23.08,9.0,1.0,8.0,25.0,56.82,118.0,40.27,1391.0,0.0,0.0,0.0,0.0,48.0,47.06,24.0,8.0,30.0,11.0,0.0,56.0,0.0,4.0,0.0,0.0,0.0,16.0,,52.0,175.0,19.0,0.0,102.0,,0.0,1.0,0.0,0.0,150.0,1432878,overall,16.0,332777,703,57782,0.0,1.0
6.9774193548387,0.0,1.0,1.0,878.0,367.0,1245.0,70.52,151.0,23.0,32.0,82.05,126.0,3.0,1.0,1.0,52.0,39.39,17.0,1.0,16.0,52.0,65.0,160.0,35.96,2836.0,0.0,0.0,0.0,0.0,118.0,49.58,54.0,14.0,14.0,16.0,0.0,95.0,0.0,6.0,0.0,0.0,0.0,33.0,,132.0,285.0,28.0,0.0,238.0,,0.0,7.0,0.0,0.0,287.0,1298695,overall,33.0,581630,703,57782,,
7.0571428571429,1.0,0.0,1.0,880.0,214.0,1094.0,80.44,90.0,3.0,3.0,75.0,140.0,9.0,0.0,1.0,1.0,100.0,10.0,2.0,8.0,66.0,56.9,170.0,43.59,2596.0,10.0,0.0,0.0,0.0,169.0,59.09,93.0,18.0,9.0,14.0,0.0,55.0,5.0,19.0,0.0,0.0,0.0,31.0,,1.0,220.0,50.0,0.0,286.0,2596.0,1.0,10.0,0.0,1.0,338.0,1291249,overall,31.0,939949,703,57782,0.0,1.0
7.0,2.0,0.0,2.0,981.0,239.0,1220.0,80.41,72.0,4.0,8.0,53.33,175.0,12.0,0.0,0.0,0.0,0.0,13.0,4.0,9.0,88.0,61.97,233.0,42.52,3094.0,15.38,0.0,0.0,0.0,98.0,43.95,121.0,21.0,13.0,44.0,0.0,81.0,2.0,14.0,0.0,0.0,0.0,36.0,,2.0,315.0,54.0,0.0,223.0,1547.0,0.0,6.0,0.0,0.0,382.0,1291247,overall,36.0,1110288,703,57782,0.0,1.0
,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,90.0,,0.0,0.0,,,,,,,,0.0,,,,,,,1.0,,,,,,,,0.0,,,,,1659442,overall,1.0,1085930,703,57782,,
6.6916666666667,0.0,0.0,0.0,176.0,33.0,209.0,84.21,19.0,0.0,1.0,100.0,19.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,7.0,50.0,27.0,39.71,419.0,0.0,0.0,0.0,0.0,20.0,51.28,21.0,3.0,4.0,6.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,4.0,,1.0,41.0,7.0,0.0,39.0,,0.0,4.0,9.0,0.0,58.0,1432877,overall,14.0,938547,703,57782,0.0,1.0
6.9928571428571,1.0,0.0,1.0,298.0,71.0,369.0,80.76,36.0,3.0,3.0,50.0,53.0,4.0,0.0,0.0,2.0,66.67,8.0,5.0,3.0,25.0,73.53,66.0,48.18,890.0,12.5,0.0,0.0,0.0,39.0,54.17,38.0,10.0,5.0,11.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,10.0,,3.0,71.0,9.0,0.0,72.0,890.0,0.0,2.0,5.0,0.0,113.0,1291331,overall,15.0,1654129,703,57782,,
6.7888888888889,0.0,0.0,0.0,226.0,84.0,310.0,72.9,26.0,1.0,3.0,100.0,56.0,2.0,0.0,0.0,5.0,100.0,2.0,0.0,2.0,12.0,70.59,41.0,46.59,703.0,0.0,0.0,0.0,0.0,48.0,48.98,23.0,6.0,2.0,6.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,6.0,,5.0,47.0,5.0,0.0,98.0,,0.0,3.0,14.0,0.0,92.0,1291285,overall,20.0,249999,703,57782,,
6.8285714285714,1.0,1.0,2.0,79.0,32.0,111.0,71.17,8.0,3.0,2.0,66.67,13.0,1.0,0.0,0.0,2.0,18.18,1.0,1.0,0.0,8.0,42.11,20.0,28.17,338.0,100.0,0.0,0.0,0.0,7.0,50.0,7.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,,11.0,51.0,11.0,0.0,14.0,338.0,0.0,3.0,3.0,0.0,37.0,1291284,overall,7.0,872142,703,57782,0.0,0.0
7.2,0.0,0.0,0.0,15.0,2.0,17.0,88.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,10.0,5.0,1532349,overall,1.0,1003021,703,57782,0.0,1.0
7.3027777777778,0.0,0.0,0.0,689.0,92.0,781.0,88.22,44.0,0.0,0.0,0.0,65.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,85.19,31.0,75.61,3510.0,0.0,0.0,0.0,0.0,186.0,69.92,8.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,100.0,4.0,39.0,,0.0,10.0,4.0,0.0,266.0,,0.0,0.0,0.0,343.0,189.0,1291251,overall,39.0,932935,703,57782,26.0,20.0
,,,0.0,6.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,36.36,,0.0,,,0.0,2.0,0.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,7.0,0.0,0.0,2.0,,,0.0,1.0,0.0,0.0,1624106,overall,,1957498,703,57782,,
6.7518518518518,5.0,0.0,5.0,200.0,86.0,286.0,69.93,20.0,9.0,27.0,75.0,32.0,1.0,0.0,0.0,5.0,27.78,32.0,16.0,16.0,33.0,33.33,120.0,28.78,1145.0,15.62,3.0,2.0,0.0,12.0,63.16,9.0,3.0,11.0,28.0,0.0,13.0,12.0,5.0,2.0,0.0,0.0,9.0,66.666666666667,18.0,297.0,66.0,1.0,19.0,229.0,0.0,8.0,22.0,0.0,27.0,1292781,overall,31.0,106231,703,57782,,0.0
6.7888888888889,3.0,0.0,3.0,71.0,51.0,122.0,58.2,8.0,2.0,17.0,77.27,12.0,1.0,0.0,0.0,2.0,28.57,19.0,7.0,12.0,35.0,32.11,86.0,30.6,777.0,15.79,0.0,0.0,0.0,6.0,66.67,5.0,1.0,5.0,11.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,,7.0,195.0,74.0,0.0,9.0,259.0,0.0,9.0,10.0,0.0,27.0,1292793,overall,19.0,842864,703,57782,,
6.85,0.0,3.0,3.0,519.0,119.0,638.0,81.35,85.0,23.0,24.0,60.0,60.0,5.0,0.0,0.0,9.0,31.03,20.0,3.0,17.0,10.0,30.3,121.0,33.7,1272.0,0.0,0.0,0.0,2.0,37.0,56.92,10.0,6.0,25.0,27.0,0.0,52.0,0.0,4.0,2.0,0.0,0.0,12.0,,29.0,238.0,23.0,0.0,65.0,,0.0,8.0,19.0,0.0,130.0,1292767,overall,31.0,1017377,703,57782,,1.0
6.952380952381,3.0,1.0,4.0,231.0,109.0,340.0,67.94,20.0,22.0,44.0,75.86,28.0,4.0,0.0,0.0,11.0,29.73,28.0,10.0,18.0,7.0,28.0,132.0,40.12,1075.0,10.71,3.0,2.0,0.0,17.0,54.84,2.0,1.0,15.0,18.0,0.0,19.0,5.0,0.0,1.0,0.0,0.0,11.0,66.666666666667,37.0,197.0,18.0,1.0,31.0,358.33333333333,0.0,10.0,11.0,0.0,66.0,1292773,overall,22.0,946195,703,57782,,0.0
6.8863636363636,1.0,3.0,4.0,235.0,88.0,323.0,72.76,19.0,13.0,37.0,60.66,20.0,0.0,0.0,0.0,13.0,30.95,16.0,5.0,11.0,15.0,42.86,111.0,40.22,941.0,6.25,0.0,0.0,1.0,8.0,88.89,12.0,2.0,20.0,17.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,10.0,,42.0,165.0,20.0,0.0,9.0,941.0,0.0,9.0,13.0,0.0,58.0,1304387,overall,23.0,789383,703,57782,,0.0
7.0972222222222,1.0,3.0,4.0,1315.0,236.0,1551.0,84.78,183.0,32.0,89.0,78.76,118.0,7.0,0.0,0.0,17.0,38.64,52.0,10.0,42.0,33.0,42.31,315.0,42.63,3180.0,1.923,0.0,0.0,2.0,61.0,51.69,31.0,12.0,62.0,37.0,0.0,78.0,2.0,4.0,3.0,0.0,0.0,37.0,,44.0,424.0,45.0,0.0,118.0,3180.0,0.0,18.0,1.0,0.0,285.0,1292771,overall,38.0,974657,703,57782,,1.0
6.80625,0.0,1.0,1.0,142.0,49.0,191.0,74.35,22.0,8.0,20.0,71.43,24.0,1.0,0.0,0.0,2.0,15.38,15.0,2.0,13.0,6.0,46.15,58.0,39.73,517.0,0.0,0.0,0.0,4.0,11.0,47.83,3.0,4.0,12.0,15.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,,13.0,88.0,7.0,0.0,23.0,,0.0,6.0,10.0,0.0,38.0,1292780,overall,16.0,340939,703,57782,,0.0
6.6928571428571,1.0,0.0,1.0,129.0,69.0,198.0,65.15,14.0,3.0,23.0,65.71,28.0,1.0,0.0,0.0,5.0,21.74,8.0,3.0,5.0,10.0,33.33,57.0,31.67,572.0,12.5,0.0,0.0,0.0,11.0,44.0,10.0,7.0,3.0,3.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,6.0,,23.0,123.0,20.0,0.0,25.0,572.0,0.0,6.0,9.0,0.0,37.0,1425275,overall,15.0,1108120,703,57782,,0.0
6.7071428571429,0.0,2.0,2.0,538.0,123.0,661.0,81.39,83.0,5.0,15.0,78.95,87.0,4.0,1.0,1.0,4.0,57.14,20.0,3.0,17.0,17.0,47.22,98.0,34.39,1367.0,0.0,0.0,0.0,2.0,46.0,51.11,23.0,12.0,7.0,28.0,0.0,34.0,0.0,3.0,0.0,0.0,0.0,11.0,,7.0,187.0,19.0,0.0,90.0,,0.0,3.0,20.0,0.0,185.0,1292764,overall,31.0,1092345,703,57782,,0.0
6.5857142857143,1.0,0.0,1.0,57.0,20.0,77.0,74.03,8.0,2.0,10.0,58.82,3.0,0.0,0.0,0.0,1.0,33.33,5.0,1.0,4.0,4.0,66.67,26.0,41.94,177.0,20.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,3.0,36.0,2.0,0.0,1.0,177.0,0.0,2.0,6.0,0.0,14.0,1304386,overall,8.0,1444671,703,57782,,
7.2096774193548,4.0,3.0,7.0,957.0,185.0,1142.0,83.8,152.0,59.0,25.0,67.57,66.0,5.0,0.0,0.0,12.0,33.33,43.0,13.0,30.0,9.0,21.43,157.0,34.51,2268.0,9.302,0.0,0.0,11.0,47.0,57.32,8.0,4.0,46.0,32.0,0.0,38.0,7.0,2.0,1.0,0.0,0.0,27.0,,36.0,298.0,33.0,0.0,82.0,567.0,0.0,26.0,5.0,0.0,162.0,1298658,overall,32.0,79711,703,57782,,1.0
6.8088235294118,0.0,0.0,0.0,807.0,225.0,1032.0,78.2,115.0,9.0,13.0,72.22,165.0,7.0,0.0,0.0,0.0,0.0,21.0,2.0,19.0,54.0,53.47,247.0,42.01,2983.0,0.0,0.0,0.0,0.0,66.0,48.18,48.0,24.0,53.0,44.0,0.0,79.0,1.0,3.0,0.0,0.0,0.0,35.0,,2.0,341.0,47.0,0.0,137.0,,0.0,6.0,0.0,3.0,374.0,1292783,overall,35.0,316030,703,57782,,1.0
