minute,value,event_id
60.0,10,11972734
61.0,7,11972734
62.0,4,11972734
63.0,7,11972734
64.0,-10,11972734
65.0,-5,11972734
66.0,35,11972734
67.0,10,11972734
68.0,6,11972734
69.0,4,11972734
70.0,18,11972734
71.0,8,11972734
72.0,6,11972734
73.0,-25,11972734
74.0,-13,11972734
75.0,11,11972734
76.0,-10,11972734
77.0,-6,11972734
78.0,-2,11972734
79.0,-26,11972734
80.0,65,11972734
81.0,25,11972734
82.0,15,11972734
83.0,5,11972734
84.0,15,11972734
85.0,-30,11972734
86.0,-31,11972734
87.0,-19,11972734
88.0,45,11972734
89.0,20,11972734
90.0,-35,11972734
90.5,-20,11972734
1.0,-1,11972737
2.0,8,11972737
3.0,9,11972737
4.0,30,11972737
5.0,25,11972737
6.0,7,11972737
7.0,6,11972737
8.0,-9,11972737
9.0,-4,11972737
10.0,-6,11972737
11.0,8,11972737
12.0,50,11972737
13.0,34,11972737
14.0,27,11972737
15.0,19,11972737
16.0,18,11972737
17.0,11,11972737
18.0,39,11972737
19.0,31,11972737
20.0,17,11972737
21.0,68,11972737
22.0,39,11972737
23.0,-27,11972737
24.0,-2,11972737
25.0,-3,11972737
26.0,-9,11972737
27.0,-3,11972737
28.0,19,11972737
29.0,13,11972737
30.0,-34,11972737
31.0,-34,11972737
32.0,37,11972737
33.0,21,11972737
34.0,-44,11972737
35.0,-25,11972737
36.0,-11,11972737
37.0,-3,11972737
38.0,-26,11972737
39.0,-6,11972737
40.0,37,11972737
41.0,7,11972737
42.0,-14,11972737
43.0,-2,11972737
44.0,-1,11972737
45.0,-2,11972737
45.5,10,11972737
46.0,3,11972737
47.0,-24,11972737
48.0,32,11972737
49.0,-38,11972737
50.0,-14,11972737
51.0,-7,11972737
52.0,-31,11972737
53.0,-44,11972737
54.0,-22,11972737
55.0,43,11972737
56.0,25,11972737
57.0,44,11972737
58.0,71,11972737
59.0,59,11972737
60.0,34,11972737
61.0,52,11972737
62.0,81,11972737
63.0,52,11972737
64.0,100,11972737
65.0,62,11972737
66.0,-74,11972737
67.0,-26,11972737
68.0,-14,11972737
69.0,-17,11972737
70.0,-3,11972737
71.0,6,11972737
72.0,11,11972737
73.0,14,11972737
74.0,6,11972737
75.0,7,11972737
76.0,11,11972737
77.0,-68,11972737
78.0,43,11972737
79.0,1,11972737
80.0,8,11972737
81.0,1,11972737
82.0,48,11972737
83.0,28,11972737
84.0,39,11972737
85.0,20,11972737
86.0,25,11972737
87.0,14,11972737
88.0,20,11972737
89.0,8,11972737
90.0,18,11972737
90.5,190,11972737
1.0,-11,11972731
2.0,-16,11972731
3.0,-3,11972731
4.0,8,11972731
5.0,27,11972731
6.0,49,11972731
7.0,23,11972731
8.0,16,11972731
9.0,17,11972731
10.0,12,11972731
11.0,9,11972731
12.0,10,11972731
13.0,15,11972731
14.0,23,11972731
15.0,53,11972731
16.0,61,11972731
17.0,46,11972731
18.0,31,11972731
19.0,17,11972731
20.0,7,11972731
21.0,11,11972731
22.0,10,11972731
23.0,-32,11972731
24.0,-2,11972731
25.0,4,11972731
26.0,5,11972731
27.0,-17,11972731
28.0,-9,11972731
29.0,-8,11972731
30.0,8,11972731
31.0,5,11972731
32.0,13,11972731
33.0,31,11972731
34.0,32,11972731
35.0,22,11972731
36.0,22,11972731
37.0,15,11972731
38.0,10,11972731
39.0,-12,11972731
40.0,-7,11972731
41.0,-47,11972731
42.0,-25,11972731
43.0,-37,11972731
44.0,-38,11972731
45.0,-50,11972731
45.5,0,11972731
46.0,3,11972731
47.0,-2,11972731
48.0,4,11972731
49.0,16,11972731
50.0,13,11972731
51.0,11,11972731
52.0,11,11972731
53.0,-92,11972731
54.0,-49,11972731
55.0,-26,11972731
56.0,-12,11972731
57.0,-54,11972731
58.0,-28,11972731
59.0,-79,11972731
60.0,-49,11972731
61.0,-26,11972731
62.0,-4,11972731
63.0,9,11972731
64.0,18,11972731
65.0,20,11972731
66.0,20,11972731
67.0,15,11972731
68.0,2,11972731
69.0,9,11972731
70.0,4,11972731
71.0,5,11972731
72.0,1,11972731
73.0,5,11972731
74.0,6,11972731
75.0,2,11972731
76.0,5,11972731
77.0,7,11972731
78.0,7,11972731
79.0,8,11972731
80.0,33,11972731
81.0,18,11972731
82.0,9,11972731
83.0,3,11972731
84.0,-52,11972731
85.0,-55,11972731
86.0,-34,11972731
87.0,-13,11972731
88.0,-35,11972731
89.0,-20,11972731
90.0,-8,11972731
90.5,60,11972731
1.0,11,11972725
2.0,4,11972725
3.0,-18,11972725
4.0,-16,11972725
5.0,-6,11972725
6.0,5,11972725
7.0,10,11972725
8.0,21,11972725
9.0,16,11972725
10.0,18,11972725
11.0,13,11972725
12.0,10,11972725
13.0,-18,11972725
14.0,-42,11972725
15.0,-34,11972725
16.0,-14,11972725
17.0,-2,11972725
18.0,-9,11972725
19.0,7,11972725
20.0,5,11972725
21.0,-54,11972725
22.0,-31,11972725
23.0,-17,11972725
24.0,27,11972725
25.0,17,11972725
26.0,14,11972725
27.0,9,11972725
28.0,7,11972725
29.0,-34,11972725
30.0,-18,11972725
31.0,-10,11972725
32.0,12,11972725
33.0,6,11972725
34.0,13,11972725
35.0,19,11972725
36.0,8,11972725
37.0,11,11972725
38.0,-8,11972725
39.0,-75,11972725
40.0,-69,11972725
41.0,-44,11972725
42.0,-26,11972725
43.0,-13,11972725
44.0,-7,11972725
45.0,-2,11972725
45.5,5,11972725
46.0,2,11972725
47.0,17,11972725
48.0,22,11972725
49.0,14,11972725
50.0,50,11972725
51.0,31,11972725
52.0,24,11972725
53.0,19,11972725
54.0,-49,11972725
55.0,-30,11972725
56.0,-47,11972725
57.0,-18,11972725
58.0,-30,11972725
59.0,-18,11972725
60.0,-15,11972725
61.0,46,11972725
62.0,34,11972725
63.0,23,11972725
64.0,45,11972725
65.0,33,11972725
66.0,38,11972725
67.0,63,11972725
68.0,53,11972725
69.0,31,11972725
70.0,14,11972725
71.0,8,11972725
72.0,3,11972725
73.0,2,11972725
74.0,-44,11972725
75.0,-30,11972725
76.0,-67,11972725
77.0,-70,11972725
78.0,-41,11972725
79.0,-40,11972725
80.0,-23,11972725
81.0,-14,11972725
82.0,-11,11972725
83.0,11,11972725
84.0,11,11972725
85.0,2,11972725
86.0,2,11972725
87.0,-30,11972725
88.0,-22,11972725
89.0,-18,11972725
90.0,11,11972725
90.5,-60,11972725
1.0,1,11972729
2.0,15,11972729
3.0,5,11972729
4.0,-27,11972729
5.0,-7,11972729
6.0,-8,11972729
7.0,-35,11972729
8.0,-45,11972729
9.0,-24,11972729
10.0,-9,11972729
11.0,7,11972729
12.0,29,11972729
13.0,25,11972729
14.0,11,11972729
15.0,7,11972729
16.0,-5,11972729
17.0,6,11972729
18.0,3,11972729
19.0,3,11972729
20.0,28,11972729
21.0,-30,11972729
22.0,-8,11972729
23.0,-9,11972729
24.0,41,11972729
25.0,26,11972729
26.0,14,11972729
27.0,15,11972729
28.0,11,11972729
29.0,1,11972729
30.0,2,11972729
31.0,3,11972729
32.0,8,11972729
33.0,11,11972729
34.0,8,11972729
35.0,17,11972729
36.0,41,11972729
37.0,26,11972729
38.0,27,11972729
39.0,19,11972729
40.0,2,11972729
41.0,37,11972729
42.0,43,11972729
43.0,26,11972729
44.0,7,11972729
45.0,6,11972729
45.5,-5,11972729
46.0,6,11972729
47.0,-4,11972729
48.0,-19,11972729
49.0,-6,11972729
50.0,-3,11972729
51.0,6,11972729
52.0,9,11972729
53.0,8,11972729
54.0,5,11972729
55.0,4,11972729
56.0,3,11972729
57.0,3,11972729
58.0,3,11972729
59.0,8,11972729
60.0,56,11972729
61.0,29,11972729
62.0,38,11972729
63.0,9,11972729
64.0,7,11972729
65.0,2,11972729
66.0,-5,11972729
67.0,-8,11972729
68.0,-8,11972729
69.0,-5,11972729
70.0,-3,11972729
71.0,-1,11972729
72.0,-125,11972729
73.0,-73,11972729
74.0,-38,11972729
75.0,-22,11972729
76.0,-38,11972729
77.0,71,11972729
78.0,-45,11972729
79.0,-36,11972729
80.0,-21,11972729
81.0,-5,11972729
82.0,-13,11972729
83.0,-4,11972729
84.0,1,11972729
85.0,27,11972729
86.0,26,11972729
87.0,22,11972729
88.0,29,11972729
89.0,-20,11972729
90.0,-4,11972729
90.5,40,11972729
1.0,1,12621613
2.0,41,12621613
3.0,36,12621613
4.0,27,12621613
5.0,22,12621613
6.0,-21,12621613
7.0,-9,12621613
8.0,-2,12621613
9.0,5,12621613
10.0,46,12621613
11.0,39,12621613
12.0,18,12621613
13.0,15,12621613
14.0,9,12621613
15.0,6,12621613
16.0,8,12621613
17.0,10,12621613
18.0,10,12621613
19.0,-11,12621613
20.0,-20,12621613
21.0,-8,12621613
22.0,-1,12621613
23.0,-2,12621613
24.0,-6,12621613
25.0,4,12621613
26.0,10,12621613
27.0,40,12621613
28.0,33,12621613
29.0,29,12621613
30.0,-36,12621613
31.0,-4,12621613
32.0,29,12621613
33.0,23,12621613
34.0,12,12621613
35.0,9,12621613
36.0,-22,12621613
37.0,29,12621613
38.0,14,12621613
39.0,33,12621613
40.0,24,12621613
41.0,-76,12621613
42.0,-34,12621613
43.0,55,12621613
44.0,23,12621613
45.0,58,12621613
45.5,0,12621613
46.0,5,12621613
47.0,-56,12621613
48.0,-18,12621613
49.0,55,12621613
50.0,31,12621613
51.0,27,12621613
52.0,20,12621613
53.0,10,12621613
54.0,17,12621613
55.0,9,12621613
56.0,5,12621613
57.0,33,12621613
58.0,34,12621613
59.0,49,12621613
60.0,39,12621613
61.0,98,12621613
62.0,61,12621613
63.0,70,12621613
64.0,44,12621613
65.0,35,12621613
66.0,50,12621613
67.0,34,12621613
68.0,26,12621613
69.0,20,12621613
70.0,15,12621613
71.0,41,12621613
72.0,3,12621613
73.0,10,12621613
74.0,-7,12621613
75.0,4,12621613
76.0,-2,12621613
77.0,10,12621613
78.0,19,12621613
79.0,6,12621613
80.0,8,12621613
81.0,4,12621613
82.0,6,12621613
83.0,82,12621613
84.0,53,12621613
85.0,36,12621613
86.0,61,12621613
87.0,100,12621613
88.0,62,12621613
89.0,80,12621613
90.0,61,12621613
90.5,30,12621613
1.0,-9,11972753
2.0,-3,11972753
3.0,-7,11972753
4.0,21,11972753
5.0,1,11972753
6.0,2,11972753
7.0,-4,11972753
8.0,-6,11972753
9.0,-14,11972753
10.0,-11,11972753
11.0,-25,11972753
12.0,-17,11972753
13.0,38,11972753
14.0,26,11972753
15.0,14,11972753
16.0,19,11972753
17.0,15,11972753
18.0,5,11972753
19.0,-76,11972753
20.0,-45,11972753
21.0,-28,11972753
22.0,-29,11972753
23.0,-19,11972753
24.0,-7,11972753
25.0,-36,11972753
26.0,-18,11972753
27.0,-7,11972753
28.0,-12,11972753
29.0,-84,11972753
30.0,-49,11972753
31.0,39,11972753
32.0,-82,11972753
33.0,-73,11972753
34.0,-40,11972753
35.0,-26,11972753
36.0,24,11972753
37.0,94,11972753
38.0,55,11972753
39.0,37,11972753
40.0,21,11972753
41.0,5,11972753
42.0,-26,11972753
43.0,-18,11972753
44.0,-8,11972753
45.0,-11,11972753
45.5,5,11972753
46.0,-2,11972753
47.0,4,11972753
48.0,-17,11972753
49.0,-11,11972753
50.0,29,11972753
51.0,12,11972753
52.0,11,11972753
53.0,6,11972753
54.0,23,11972753
55.0,30,11972753
56.0,47,11972753
57.0,32,11972753
58.0,13,11972753
59.0,-81,11972753
60.0,-52,11972753
61.0,-39,11972753
62.0,-25,11972753
63.0,-25,11972753
64.0,-10,11972753
65.0,-32,11972753
66.0,-20,11972753
67.0,-13,11972753
68.0,-13,11972753
69.0,-10,11972753
70.0,-11,11972753
71.0,-43,11972753
72.0,-27,11972753
73.0,-12,11972753
74.0,-9,11972753
75.0,-2,11972753
76.0,41,11972753
77.0,23,11972753
78.0,-17,11972753
79.0,-14,11972753
80.0,-20,11972753
81.0,-22,11972753
82.0,-20,11972753
83.0,29,11972753
84.0,11,11972753
85.0,-32,11972753
86.0,-27,11972753
87.0,-68,11972753
88.0,-100,11972753
89.0,-100,11972753
90.0,-76,11972753
90.5,-80,11972753
1.0,-6,11972752
2.0,-4,11972752
3.0,-12,11972752
4.0,-1,11972752
5.0,-7,11972752
6.0,-9,11972752
7.0,-25,11972752
8.0,-14,11972752
9.0,40,11972752
10.0,19,11972752
11.0,-21,11972752
12.0,-11,11972752
13.0,-2,11972752
14.0,-6,11972752
15.0,-11,11972752
16.0,10,11972752
17.0,3,11972752
18.0,-11,11972752
19.0,40,11972752
20.0,45,11972752
21.0,25,11972752
22.0,-26,11972752
23.0,-11,11972752
24.0,-5,11972752
25.0,25,11972752
26.0,13,11972752
27.0,10,11972752
28.0,1,11972752
29.0,36,11972752
30.0,19,11972752
31.0,11,11972752
32.0,2,11972752
33.0,62,11972752
34.0,35,11972752
35.0,21,11972752
36.0,18,11972752
37.0,12,11972752
38.0,4,11972752
39.0,52,11972752
40.0,22,11972752
41.0,8,11972752
42.0,5,11972752
43.0,4,11972752
44.0,-6,11972752
45.0,-27,11972752
45.5,10,11972752
46.0,-3,11972752
47.0,42,11972752
48.0,25,11972752
49.0,22,11972752
50.0,20,11972752
51.0,44,11972752
52.0,30,11972752
53.0,9,11972752
54.0,37,11972752
55.0,28,11972752
56.0,17,11972752
57.0,17,11972752
58.0,12,11972752
59.0,-29,11972752
60.0,37,11972752
61.0,15,11972752
62.0,10,11972752
63.0,-24,11972752
64.0,-7,11972752
65.0,-11,11972752
66.0,-5,11972752
67.0,22,11972752
68.0,15,11972752
69.0,16,11972752
70.0,12,11972752
71.0,14,11972752
72.0,8,11972752
73.0,1,11972752
74.0,2,11972752
75.0,8,11972752
76.0,6,11972752
77.0,35,11972752
78.0,28,11972752
79.0,23,11972752
80.0,-34,11972752
81.0,-12,11972752
82.0,-18,11972752
83.0,37,11972752
84.0,21,11972752
85.0,17,11972752
86.0,11,11972752
87.0,34,11972752
88.0,19,11972752
89.0,7,11972752
90.0,-29,11972752
90.5,35,11972752
1.0,8,11972754
2.0,6,11972754
3.0,-35,11972754
4.0,-23,11972754
5.0,-12,11972754
6.0,-11,11972754
7.0,-4,11972754
8.0,4,11972754
9.0,5,11972754
10.0,-28,11972754
11.0,-12,11972754
12.0,-30,11972754
13.0,-21,11972754
14.0,32,11972754
15.0,11,11972754
16.0,4,11972754
17.0,6,11972754
18.0,1,11972754
19.0,8,11972754
20.0,7,11972754
21.0,12,11972754
22.0,10,11972754
23.0,8,11972754
24.0,7,11972754
25.0,11,11972754
26.0,8,11972754
27.0,-8,11972754
28.0,-6,11972754
29.0,-32,11972754
30.0,-43,11972754
31.0,28,11972754
32.0,-3,11972754
33.0,2,11972754
34.0,25,11972754
35.0,18,11972754
36.0,5,11972754
37.0,-39,11972754
38.0,-11,11972754
39.0,-7,11972754
40.0,-9,11972754
41.0,7,11972754
42.0,-29,11972754
43.0,-15,11972754
44.0,-13,11972754
45.0,31,11972754
45.5,6,11972754
46.0,-34,11972754
47.0,42,11972754
48.0,19,11972754
49.0,8,11972754
50.0,56,11972754
51.0,47,11972754
52.0,56,11972754
53.0,39,11972754
54.0,25,11972754
55.0,62,11972754
56.0,43,11972754
57.0,25,11972754
58.0,16,11972754
59.0,6,11972754
60.0,-75,11972754
61.0,-44,11972754
62.0,-25,11972754
63.0,-19,11972754
64.0,-15,11972754
65.0,-3,11972754
66.0,-1,11972754
67.0,6,11972754
68.0,60,11972754
69.0,37,11972754
70.0,-29,11972754
71.0,-4,11972754
72.0,-1,11972754
73.0,-4,11972754
74.0,7,11972754
75.0,-39,11972754
76.0,-19,11972754
77.0,12,11972754
78.0,7,11972754
79.0,6,11972754
80.0,-9,11972754
81.0,-1,11972754
82.0,-50,11972754
83.0,-29,11972754
84.0,-26,11972754
85.0,-14,11972754
86.0,-12,11972754
87.0,-2,11972754
88.0,2,11972754
89.0,3,11972754
90.0,9,11972754
90.5,25,11972754
1.0,-6,11972758
2.0,43,11972758
3.0,21,11972758
4.0,11,11972758
5.0,1,11972758
6.0,6,11972758
7.0,-2,11972758
8.0,-3,11972758
9.0,23,11972758
10.0,13,11972758
11.0,6,11972758
12.0,18,11972758
13.0,10,11972758
14.0,8,11972758
15.0,14,11972758
16.0,3,11972758
17.0,6,11972758
18.0,-5,11972758
19.0,10,11972758
20.0,-6,11972758
21.0,-1,11972758
22.0,-62,11972758
23.0,-38,11972758
24.0,-30,11972758
25.0,-24,11972758
26.0,-26,11972758
27.0,-13,11972758
28.0,-9,11972758
29.0,74,11972758
30.0,41,11972758
31.0,24,11972758
32.0,14,11972758
33.0,37,11972758
34.0,16,11972758
35.0,14,11972758
36.0,33,11972758
37.0,29,11972758
38.0,15,11972758
39.0,19,11972758
40.0,15,11972758
41.0,6,11972758
42.0,33,11972758
43.0,19,11972758
44.0,-11,11972758
45.0,-2,11972758
45.5,55,11972758
46.0,-21,11972758
47.0,-100,11972758
48.0,-58,11972758
49.0,-55,11972758
50.0,-28,11972758
51.0,-15,11972758
52.0,5,11972758
53.0,27,11972758
54.0,-30,11972758
55.0,-8,11972758
56.0,-9,11972758
57.0,-6,11972758
58.0,-10,11972758
59.0,16,11972758
60.0,8,11972758
61.0,6,11972758
62.0,14,11972758
63.0,4,11972758
64.0,7,11972758
65.0,5,11972758
66.0,9,11972758
67.0,5,11972758
68.0,-30,11972758
69.0,-16,11972758
70.0,-9,11972758
71.0,6,11972758
72.0,6,11972758
73.0,7,11972758
74.0,10,11972758
75.0,-10,11972758
76.0,-2,11972758
77.0,-1,11972758
78.0,56,11972758
79.0,24,11972758
80.0,16,11972758
81.0,10,11972758
82.0,6,11972758
83.0,11,11972758
84.0,7,11972758
85.0,-5,11972758
86.0,-5,11972758
87.0,41,11972758
88.0,100,11972758
89.0,65,11972758
90.0,40,11972758
1.0,3,11972743
2.0,30,11972743
3.0,-69,11972743
4.0,-27,11972743
5.0,-13,11972743
6.0,-5,11972743
7.0,9,11972743
8.0,10,11972743
9.0,8,11972743
10.0,7,11972743
11.0,28,11972743
12.0,15,11972743
13.0,17,11972743
14.0,19,11972743
15.0,21,11972743
16.0,15,11972743
17.0,13,11972743
18.0,22,11972743
19.0,21,11972743
20.0,21,11972743
21.0,11,11972743
22.0,14,11972743
23.0,6,11972743
24.0,52,11972743
25.0,54,11972743
26.0,-52,11972743
27.0,-13,11972743
28.0,10,11972743
29.0,-4,11972743
30.0,-35,11972743
31.0,-12,11972743
32.0,15,11972743
33.0,9,11972743
34.0,35,11972743
35.0,28,11972743
36.0,-21,11972743
37.0,4,11972743
38.0,54,11972743
39.0,39,11972743
40.0,32,11972743
41.0,24,11972743
42.0,17,11972743
43.0,45,11972743
44.0,-32,11972743
45.0,-12,11972743
45.5,18,11972743
46.0,-12,11972743
47.0,8,11972743
48.0,4,11972743
49.0,11,11972743
50.0,-22,11972743
51.0,-6,11972743
52.0,-1,11972743
53.0,24,11972743
54.0,47,11972743
55.0,63,11972743
56.0,40,11972743
57.0,2,11972743
58.0,-3,11972743
59.0,39,11972743
60.0,27,11972743
61.0,24,11972743
62.0,19,11972743
63.0,15,11972743
64.0,9,11972743
65.0,8,11972743
66.0,-13,11972743
67.0,-8,11972743
68.0,8,11972743
69.0,30,11972743
70.0,25,11972743
71.0,-23,11972743
72.0,-2,11972743
73.0,3,11972743
74.0,8,11972743
75.0,37,11972743
76.0,42,11972743
77.0,58,11972743
78.0,38,11972743
79.0,35,11972743
80.0,12,11972743
81.0,4,11972743
82.0,4,11972743
83.0,45,11972743
84.0,34,11972743
85.0,29,11972743
86.0,-22,11972743
87.0,11,11972743
88.0,5,11972743
89.0,41,11972743
90.0,27,11972743
90.5,-10,11972743
0.0,0,11972751
1.0,47,11972751
2.0,33,11972751
3.0,24,11972751
4.0,9,11972751
5.0,31,11972751
6.0,14,11972751
7.0,17,11972751
8.0,49,11972751
9.0,66,11972751
10.0,44,11972751
11.0,32,11972751
12.0,20,11972751
13.0,15,11972751
14.0,12,11972751
15.0,8,11972751
16.0,11,11972751
17.0,8,11972751
18.0,5,11972751
19.0,4,11972751
20.0,3,11972751
21.0,7,11972751
22.0,-4,11972751
23.0,7,11972751
24.0,-9,11972751
25.0,-2,11972751
26.0,47,11972751
27.0,24,11972751
28.0,11,11972751
29.0,9,11972751
30.0,7,11972751
31.0,7,11972751
32.0,11,11972751
33.0,49,11972751
34.0,81,11972751
35.0,55,11972751
36.0,34,11972751
37.0,21,11972751
38.0,15,11972751
39.0,-9,11972751
40.0,7,11972751
41.0,78,11972751
42.0,53,11972751
43.0,42,11972751
44.0,47,11972751
45.0,84,11972751
45.5,-9,11972751
46.0,11,11972751
47.0,43,11972751
48.0,62,11972751
49.0,83,11972751
50.0,51,11972751
51.0,-40,11972751
52.0,-63,11972751
53.0,-35,11972751
54.0,36,11972751
55.0,19,11972751
56.0,45,11972751
57.0,42,11972751
58.0,21,11972751
59.0,11,11972751
60.0,1,11972751
61.0,16,11972751
62.0,9,11972751
63.0,7,11972751
64.0,5,11972751
65.0,4,11972751
66.0,67,11972751
67.0,61,11972751
68.0,38,11972751
69.0,-50,11972751
70.0,-21,11972751
71.0,-17,11972751
72.0,16,11972751
73.0,-30,11972751
74.0,-12,11972751
75.0,-6,11972751
76.0,-28,11972751
77.0,-18,11972751
78.0,-8,11972751
79.0,-5,11972751
80.0,-3,11972751
81.0,1,11972751
82.0,6,11972751
83.0,9,11972751
84.0,-15,11972751
85.0,-1,11972751
86.0,-6,11972751
87.0,5,11972751
88.0,-36,11972751
89.0,-20,11972751
90.0,-13,11972751
90.5,-5,11972751
1.0,3,11972761
2.0,-4,11972761
3.0,-4,11972761
4.0,-4,11972761
5.0,-6,11972761
6.0,-13,11972761
7.0,-12,11972761
8.0,-10,11972761
9.0,-4,11972761
10.0,-5,11972761
11.0,-6,11972761
12.0,-2,11972761
13.0,2,11972761
14.0,3,11972761
15.0,-8,11972761
16.0,-12,11972761
17.0,-21,11972761
18.0,-11,11972761
19.0,27,11972761
20.0,15,11972761
21.0,7,11972761
22.0,7,11972761
23.0,1,11972761
24.0,-11,11972761
25.0,-10,11972761
26.0,-34,11972761
27.0,-29,11972761
28.0,-15,11972761
29.0,-11,11972761
30.0,-4,11972761
31.0,8,11972761
32.0,8,11972761
33.0,2,11972761
34.0,-3,11972761
35.0,-3,11972761
36.0,4,11972761
37.0,-2,11972761
38.0,-12,11972761
39.0,-10,11972761
40.0,-7,11972761
41.0,44,11972761
42.0,63,11972761
43.0,43,11972761
44.0,25,11972761
45.0,10,11972761
45.5,0,11972761
46.0,3,11972761
47.0,-7,11972761
48.0,14,11972761
49.0,11,11972761
50.0,26,11972761
51.0,15,11972761
52.0,9,11972761
53.0,54,11972761
54.0,36,11972761
55.0,25,11972761
56.0,15,11972761
57.0,4,11972761
58.0,-8,11972761
59.0,-11,11972761
60.0,-7,11972761
61.0,-40,11972761
62.0,-29,11972761
63.0,55,11972761
64.0,28,11972761
65.0,17,11972761
66.0,38,11972761
67.0,-36,11972761
68.0,-37,11972761
69.0,-27,11972761
70.0,-26,11972761
71.0,-17,11972761
72.0,-8,11972761
73.0,40,11972761
74.0,24,11972761
75.0,15,11972761
76.0,10,11972761
77.0,96,11972761
78.0,54,11972761
79.0,32,11972761
80.0,44,11972761
81.0,17,11972761
82.0,-10,11972761
83.0,-5,11972761
84.0,5,11972761
85.0,-1,11972761
86.0,1,11972761
87.0,-20,11972761
88.0,-17,11972761
89.0,-6,11972761
90.0,-9,11972761
90.5,-55,11972761
1.0,-4,11972748
2.0,4,11972748
3.0,4,11972748
4.0,-29,11972748
5.0,-15,11972748
6.0,-7,11972748
7.0,72,11972748
8.0,46,11972748
9.0,80,11972748
10.0,47,11972748
11.0,33,11972748
12.0,-26,11972748
13.0,-9,11972748
14.0,-11,11972748
15.0,-8,11972748
16.0,19,11972748
17.0,9,11972748
18.0,33,11972748
19.0,19,11972748
20.0,-32,11972748
21.0,-26,11972748
22.0,-18,11972748
23.0,-15,11972748
24.0,-11,11972748
25.0,-12,11972748
26.0,-8,11972748
27.0,-7,11972748
28.0,-7,11972748
29.0,-31,11972748
30.0,28,11972748
31.0,25,11972748
32.0,14,11972748
33.0,-12,11972748
34.0,-2,11972748
35.0,-4,11972748
36.0,-4,11972748
37.0,-4,11972748
38.0,19,11972748
39.0,10,11972748
40.0,5,11972748
41.0,2,11972748
42.0,1,11972748
43.0,84,11972748
44.0,54,11972748
45.0,41,11972748
45.5,-30,11972748
46.0,45,11972748
47.0,17,11972748
48.0,66,11972748
49.0,9,11972748
50.0,6,11972748
51.0,-25,11972748
52.0,-14,11972748
53.0,-12,11972748
54.0,56,11972748
55.0,31,11972748
56.0,-30,11972748
57.0,-31,11972748
58.0,-23,11972748
59.0,-17,11972748
60.0,36,11972748
61.0,18,11972748
62.0,13,11972748
63.0,14,11972748
64.0,9,11972748
65.0,-25,11972748
66.0,-63,11972748
67.0,-38,11972748
68.0,-13,11972748
69.0,-7,11972748
70.0,-7,11972748
71.0,-30,11972748
72.0,31,11972748
73.0,18,11972748
74.0,22,11972748
75.0,19,11972748
76.0,20,11972748
77.0,20,11972748
78.0,2,11972748
79.0,-5,11972748
80.0,-8,11972748
81.0,-5,11972748
82.0,-3,11972748
83.0,-1,11972748
84.0,6,11972748
85.0,45,11972748
86.0,28,11972748
87.0,18,11972748
88.0,77,11972748
89.0,46,11972748
90.0,26,11972748
90.5,25,11972748
1.0,-1,11972745
2.0,9,11972745
3.0,-16,11972745
4.0,25,11972745
5.0,21,11972745
6.0,17,11972745
7.0,15,11972745
8.0,-40,11972745
9.0,-19,11972745
10.0,-7,11972745
11.0,-1,11972745
12.0,-7,11972745
13.0,-23,11972745
14.0,-40,11972745
15.0,-100,11972745
16.0,-57,11972745
17.0,-20,11972745
18.0,-7,11972745
19.0,-44,11972745
20.0,-17,11972745
21.0,-2,11972745
22.0,9,11972745
23.0,2,11972745
24.0,12,11972745
25.0,15,11972745
26.0,6,11972745
27.0,56,11972745
28.0,42,11972745
29.0,27,11972745
30.0,14,11972745
31.0,-22,11972745
32.0,44,11972745
33.0,51,11972745
34.0,28,11972745
35.0,15,11972745
36.0,19,11972745
37.0,6,11972745
38.0,-2,11972745
39.0,-63,11972745
40.0,-40,11972745
41.0,-11,11972745
42.0,13,11972745
43.0,42,11972745
44.0,38,11972745
45.0,66,11972745
45.5,0,11972745
46.0,8,11972745
47.0,14,11972745
48.0,17,11972745
49.0,13,11972745
50.0,11,11972745
51.0,14,11972745
52.0,16,11972745
53.0,17,11972745
54.0,18,11972745
55.0,9,11972745
56.0,13,11972745
57.0,15,11972745
58.0,-18,11972745
59.0,-4,11972745
60.0,8,11972745
61.0,-18,11972745
62.0,-7,11972745
63.0,-1,11972745
64.0,3,11972745
65.0,9,11972745
66.0,9,11972745
67.0,3,11972745
68.0,-3,11972745
69.0,8,11972745
70.0,11,11972745
71.0,4,11972745
72.0,5,11972745
73.0,6,11972745
74.0,-73,11972745
75.0,-40,11972745
76.0,-17,11972745
77.0,-3,11972745
78.0,8,11972745
79.0,36,11972745
80.0,24,11972745
81.0,16,11972745
82.0,16,11972745
83.0,42,11972745
84.0,25,11972745
85.0,18,11972745
86.0,43,11972745
87.0,38,11972745
88.0,28,11972745
89.0,29,11972745
90.0,20,11972745
90.5,-15,11972745
0.0,0,11972749
1.0,-8,11972749
2.0,8,11972749
3.0,5,11972749
4.0,3,11972749
5.0,-4,11972749
6.0,7,11972749
7.0,5,11972749
8.0,20,11972749
9.0,39,11972749
10.0,20,11972749
11.0,13,11972749
12.0,-9,11972749
13.0,-1,11972749
14.0,-1,11972749
15.0,63,11972749
16.0,39,11972749
17.0,26,11972749
18.0,22,11972749
19.0,55,11972749
20.0,36,11972749
21.0,34,11972749
22.0,23,11972749
23.0,16,11972749
24.0,30,11972749
25.0,20,11972749
26.0,14,11972749
