player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,incidentType,xgot,goalType,event_id,x,y,x_goal,y_goal,team
1109640,away,save,free-kick,"{'x': 22, 'y': 70, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 2.6}",,0.09788,3123931,90,5.0,5657,"{'start': {'x': 70, 'y': 22}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 97.4}}",1,643,shot,0.02979,,12213142,22,70,50.0,97.4,112499
1095007,home,save,regular,"{'x': 13, 'y': 47, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.5, 'z': 4}",,0.2062,2692795,90,5.0,5680,"{'start': {'x': 47, 'y': 13}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 96}}",1,620,shot,0.2091,,12213142,13,47,49.5,96.0,53799
263649,away,block,throw-in-set-piece,"{'x': 14, 'y': 67, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 14, 'y': 67, 'z': 0}",0.1095,2692794,89,,5285,"{'start': {'x': 67, 'y': 14}, 'block': {'x': 67, 'y': 14}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",2,115,shot,,,12213142,14,67,50.0,80.0,112499
263649,away,save,throw-in-set-piece,"{'x': 10, 'y': 48, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.1, 'z': 8.1}",,0.1236,2692793,89,,5283,"{'start': {'x': 48, 'y': 10}, 'end': {'x': 50.9, 'y': 0}, 'goal': {'x': 50.9, 'y': 91.9}}",2,117,shot,0.2404,,12213142,10,48,50.9,91.9,112499
992108,home,miss,regular,"{'x': 28, 'y': 43, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 58.7, 'z': 57.4}",,0.04012,2692792,86,,5126,"{'start': {'x': 43, 'y': 28}, 'end': {'x': 41.3, 'y': 0}, 'goal': {'x': 41.3, 'y': 42.6}}",5,274,shot,,,12213142,28,43,41.3,42.6,53799
789398,away,goal,regular,"{'x': 8, 'y': 44, 'z': 0}",left-foot,high-centre,"{'x': 0, 'y': 50.1, 'z': 29.2}",,0.4189,2692791,84,,4988,"{'start': {'x': 44, 'y': 8}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 70.8}}",7,412,shot,0.7328,regular,12213142,8,44,49.9,70.8,112499
1108122,home,miss,regular,"{'x': 11, 'y': 54, 'z': 0}",head,close-left,"{'x': 0, 'y': 58.6, 'z': 18.8}",,0.07615,2692790,81,,4841,"{'start': {'x': 54, 'y': 11}, 'end': {'x': 41.4, 'y': 0}, 'goal': {'x': 41.4, 'y': 81.2}}",10,559,shot,,,12213142,11,54,41.4,81.2,53799
1597466,away,miss,corner,"{'x': 15, 'y': 48, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 48.1, 'z': 46.9}",,0.02455,2692789,75,,4446,"{'start': {'x': 48, 'y': 15}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 53.1}}",16,954,shot,,,12213142,15,48,51.9,53.1,112499
600602,away,save,regular,"{'x': 15, 'y': 34, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 46.1, 'z': 11.2}",,0.03619,2692788,74,,4404,"{'start': {'x': 34, 'y': 15}, 'end': {'x': 53.9, 'y': 0}, 'goal': {'x': 53.9, 'y': 88.8}}",17,996,shot,0.2352,,12213142,15,34,53.9,88.8,112499
1018432,away,miss,regular,"{'x': 26, 'y': 32, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.6, 'z': 16.7}",,0.006415,2692787,72,,4264,"{'start': {'x': 32, 'y': 26}, 'end': {'x': 57.4, 'y': 0}, 'goal': {'x': 57.4, 'y': 83.3}}",19,1136,shot,,,12213142,26,32,57.4,83.3,112499
777249,away,block,regular,"{'x': 25, 'y': 45, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 25, 'y': 45, 'z': 0}",0.00865,2692786,71,,4248,"{'start': {'x': 45, 'y': 25}, 'block': {'x': 45, 'y': 25}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",20,1152,shot,,,12213142,25,45,50.0,80.0,112499
1605509,home,save,regular,"{'x': 8, 'y': 54, 'z': 0}",head,low-centre,"{'x': 0, 'y': 51, 'z': 2}",,0.2474,2692785,69,,4091,"{'start': {'x': 54, 'y': 8}, 'end': {'x': 49, 'y': 0}, 'goal': {'x': 49, 'y': 98}}",22,1309,shot,0.2404,,12213142,8,54,49.0,98.0,53799
257461,home,miss,corner,"{'x': 8, 'y': 39, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 42.8, 'z': 14.1}",,0.3206,2692784,66,,3953,"{'start': {'x': 39, 'y': 8}, 'end': {'x': 57.2, 'y': 0}, 'goal': {'x': 57.2, 'y': 85.9}}",25,1447,shot,,,12213142,8,39,57.2,85.9,53799
992108,home,block,corner,"{'x': 26, 'y': 43, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 26, 'y': 43, 'z': 0}",0.01329,2692783,66,,3950,"{'start': {'x': 43, 'y': 26}, 'block': {'x': 43, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",25,1450,shot,,,12213142,26,43,50.0,80.0,53799
1605509,home,save,throw-in-set-piece,"{'x': 10, 'y': 54, 'z': 0}",head,low-centre,"{'x': 0, 'y': 51.5, 'z': 18}",,0.0933,2692782,62,,3720,"{'start': {'x': 54, 'y': 10}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 82}}",29,1680,shot,0.1389,,12213142,10,54,48.5,82.0,53799
1092324,home,save,regular,"{'x': 21, 'y': 60, 'z': 0}",right-foot,low-right,"{'x': 0, 'y': 45.6, 'z': 1}",,0.02729,2692781,57,,3418,"{'start': {'x': 60, 'y': 21}, 'end': {'x': 54.4, 'y': 0}, 'goal': {'x': 54.4, 'y': 99}}",34,1982,shot,0.1468,,12213142,21,60,54.4,99.0,53799
1597466,away,block,regular,"{'x': 9, 'y': 69, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 9, 'y': 69, 'z': 0}",0.02226,2692780,54,,3185,"{'start': {'x': 69, 'y': 9}, 'block': {'x': 69, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",37,2215,shot,,,12213142,9,69,50.0,80.0,112499
922443,away,miss,regular,"{'x': 8, 'y': 73, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.6, 'z': 59.4}",,0.02488,2692779,51,,3024,"{'start': {'x': 73, 'y': 8}, 'end': {'x': 56.4, 'y': 0}, 'goal': {'x': 56.4, 'y': 40.6}}",40,2376,shot,,,12213142,8,73,56.4,40.6,112499
1018432,away,goal,penalty,"{'x': 10, 'y': 50, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 54.3, 'z': 11.9}",,0.76,2692796,45,1.0,2725,"{'start': {'x': 50, 'y': 10}, 'end': {'x': 45.7, 'y': 0}, 'goal': {'x': 45.7, 'y': 88.1}}",1,2675,shot,0.81,penalty,12213142,10,50,45.7,88.1,112499
965967,home,miss,regular,"{'x': 24, 'y': 69, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.8, 'z': 49.4}",,0.03263,2692778,39,,2282,"{'start': {'x': 69, 'y': 24}, 'end': {'x': 56.2, 'y': 0}, 'goal': {'x': 56.2, 'y': 50.6}}",7,418,shot,,,12213142,24,69,56.2,50.6,53799
1018432,away,miss,throw-in-set-piece,"{'x': 24, 'y': 31, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 58.9, 'z': 2.6}",,0.01817,2692777,33,,1960,"{'start': {'x': 31, 'y': 24}, 'end': {'x': 41.1, 'y': 0}, 'goal': {'x': 41.1, 'y': 97.4}}",13,740,shot,,,12213142,24,31,41.1,97.4,112499
1095007,home,save,regular,"{'x': 21, 'y': 31, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 48.7, 'z': 4.1}",,0.06317,2692776,30,,1791,"{'start': {'x': 31, 'y': 21}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 95.9}}",16,909,shot,0.03107,,12213142,21,31,51.3,95.9,53799
871813,away,miss,throw-in-set-piece,"{'x': 14, 'y': 14, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.9, 'z': 54}",,0.001838,2692775,27,,1595,"{'start': {'x': 14, 'y': 14}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 46}}",19,1105,shot,,,12213142,14,14,57.1,46.0,112499
1597455,away,block,free-kick,"{'x': 21, 'y': 25, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 21, 'y': 25, 'z': 0}",0.0009311,3123930,26,,1535,"{'start': {'x': 25, 'y': 21}, 'block': {'x': 25, 'y': 21}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",20,1165,shot,,,12213142,21,25,50.0,80.0,112499
1095007,home,save,free-kick,"{'x': 31, 'y': 55, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 4}",,0.07497,3123929,24,,1420,"{'start': {'x': 55, 'y': 31}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 96}}",22,1280,shot,0.02832,,12213142,31,55,49.3,96.0,53799
1118441,home,save,regular,"{'x': 22, 'y': 61, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 4.9}",,0.05647,2692774,20,,1151,"{'start': {'x': 61, 'y': 22}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 95.1}}",26,1549,shot,0.02563,,12213142,22,61,50.3,95.1,53799
1650569,away,block,corner,"{'x': 21, 'y': 28, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 21, 'y': 28, 'z': 0}",0.003271,2692773,17,,983,"{'start': {'x': 28, 'y': 21}, 'block': {'x': 28, 'y': 21}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",29,1717,shot,,,12213142,21,28,50.0,80.0,112499
1597466,away,block,set-piece,"{'x': 9, 'y': 64, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 9, 'y': 64, 'z': 0}",0.01991,2692772,16,,910,"{'start': {'x': 64, 'y': 9}, 'block': {'x': 64, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",30,1790,shot,,,12213142,9,64,50.0,80.0,112499
922443,away,miss,regular,"{'x': 25, 'y': 60, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.9, 'z': 58.8}",,0.001089,2692771,12,,701,"{'start': {'x': 60, 'y': 25}, 'end': {'x': 56.1, 'y': 0}, 'goal': {'x': 56.1, 'y': 41.2}}",34,1999,shot,,,12213142,25,60,56.1,41.2,112499
1597466,away,post,regular,"{'x': 19, 'y': 55, 'z': 0}",right-foot,high,"{'x': 0, 'y': 55.5, 'z': 41.5}",,0.03912,2692770,11,,618,"{'start': {'x': 55, 'y': 19}, 'end': {'x': 44.5, 'y': 0}, 'goal': {'x': 44.5, 'y': 58.5}}",35,2082,shot,,,12213142,19,55,44.5,58.5,112499
777249,away,save,regular,"{'x': 33, 'y': 60, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 45.4, 'z': 21.9}",,0.04318,2692769,9,,482,"{'start': {'x': 60, 'y': 33}, 'end': {'x': 54.6, 'y': 0}, 'goal': {'x': 54.6, 'y': 78.1}}",37,2218,shot,0.07127,,12213142,33,60,54.6,78.1,112499
1108122,home,miss,regular,"{'x': 24, 'y': 31, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.5, 'z': 14.6}",,0.01105,2692768,6,,318,"{'start': {'x': 31, 'y': 24}, 'end': {'x': 58.5, 'y': 0}, 'goal': {'x': 58.5, 'y': 85.4}}",40,2382,shot,,,12213142,24,31,58.5,85.4,53799
1018432,away,save,free-kick,"{'x': 29, 'y': 61, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.1, 'z': 13.8}",,0.05791,3123928,5,,290,"{'start': {'x': 61, 'y': 29}, 'end': {'x': 49.9, 'y': 0}, 'goal': {'x': 49.9, 'y': 86.2}}",41,2410,shot,0.02146,,12213142,29,61,49.9,86.2,112499
800243,home,block,regular,"{'x': 8, 'y': 29, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 8, 'y': 29, 'z': 0}",0.002858,2704321,90,2.0,5474,"{'start': {'x': 29, 'y': 8}, 'block': {'x': 29, 'y': 8}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,826,shot,,,11972586,8,29,50.0,80.0,3200
1597520,home,miss,throw-in-set-piece,"{'x': 8, 'y': 59, 'z': 0}",head,close-high,"{'x': 0, 'y': 55.1, 'z': 45.4}",,0.0491,2704320,87,,5164,"{'start': {'x': 59, 'y': 8}, 'end': {'x': 44.9, 'y': 0}, 'goal': {'x': 44.9, 'y': 54.6}}",4,236,shot,,,11972586,8,59,44.9,54.6,3200
1597520,home,save,regular,"{'x': 10, 'y': 60, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.2, 'z': 16.5}",,0.2091,2704319,86,,5149,"{'start': {'x': 60, 'y': 10}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 83.5}}",5,251,shot,0.1246,,11972586,10,60,50.8,83.5,3200
1597520,home,save,regular,"{'x': 9, 'y': 65, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 48.1, 'z': 3}",,0.2283,2704318,83,,4943,"{'start': {'x': 65, 'y': 9}, 'end': {'x': 51.9, 'y': 0}, 'goal': {'x': 51.9, 'y': 97}}",8,457,shot,0.358,,11972586,9,65,51.9,97.0,3200
996708,home,block,regular,"{'x': 9, 'y': 59, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 9, 'y': 59, 'z': 0}",0.09065,2704317,83,,4942,"{'start': {'x': 59, 'y': 9}, 'block': {'x': 59, 'y': 9}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",8,458,shot,,,11972586,9,59,50.0,80.0,3200
800243,home,save,set-piece,"{'x': 11, 'y': 50, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 50.5, 'z': 22.9}",,0.2282,2704316,78,,4660,"{'start': {'x': 50, 'y': 11}, 'end': {'x': 49.5, 'y': 0}, 'goal': {'x': 49.5, 'y': 77.1}}",13,740,shot,0.2472,,11972586,11,50,49.5,77.1,3200
974663,home,miss,set-piece,"{'x': 23, 'y': 31, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 58.6, 'z': 3.3}",,0.0239,2704315,76,,4507,"{'start': {'x': 31, 'y': 23}, 'end': {'x': 41.4, 'y': 0}, 'goal': {'x': 41.4, 'y': 96.7}}",15,893,shot,,,11972586,23,31,41.4,96.7,3200
1416978,home,miss,regular,"{'x': 30, 'y': 59, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.5, 'z': 58}",,0.01849,2704314,74,,4392,"{'start': {'x': 59, 'y': 30}, 'end': {'x': 41.5, 'y': 0}, 'goal': {'x': 41.5, 'y': 42}}",17,1008,shot,,,11972586,30,59,41.5,42.0,3200
1201022,away,miss,regular,"{'x': 31, 'y': 47, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 50.3, 'z': 55.9}",,0.002837,2704313,73,,4372,"{'start': {'x': 47, 'y': 31}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 44.1}}",18,1028,shot,,,11972586,31,47,49.7,44.1,266694
951719,away,goal,regular,"{'x': 11, 'y': 45, 'z': 0}",head,low-right,"{'x': 0, 'y': 45.5, 'z': 15.2}",,0.1149,2704312,71,,4203,"{'start': {'x': 45, 'y': 11}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 84.8}}",20,1197,shot,0.4937,regular,11972586,11,45,54.5,84.8,266694
1597520,home,miss,throw-in-set-piece,"{'x': 11, 'y': 71, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 42, 'z': 3.7}",,0.02215,2704311,57,,3371,"{'start': {'x': 71, 'y': 11}, 'end': {'x': 58, 'y': 0}, 'goal': {'x': 58, 'y': 96.3}}",34,2029,shot,,,11972586,11,71,58.0,96.3,3200
1605197,away,miss,set-piece,"{'x': 8, 'y': 48, 'z': 0}",head,close-right,"{'x': 0, 'y': 42.5, 'z': 28.2}",,0.2094,2704310,49,,2901,"{'start': {'x': 48, 'y': 8}, 'end': {'x': 57.5, 'y': 0}, 'goal': {'x': 57.5, 'y': 71.8}}",42,2499,shot,,,11972586,8,48,57.5,71.8,266694
1021608,away,miss,throw-in-set-piece,"{'x': 26, 'y': 52, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.3, 'z': 14.8}",,0.00135,2704309,47,,2789,"{'start': {'x': 52, 'y': 26}, 'end': {'x': 42.7, 'y': 0}, 'goal': {'x': 42.7, 'y': 85.2}}",44,2611,shot,,,11972586,26,52,42.7,85.2,266694
1109382,home,miss,corner,"{'x': 11, 'y': 53, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 57.1, 'z': 42.6}",,0.04264,2704308,45,2.0,2816,"{'start': {'x': 53, 'y': 11}, 'end': {'x': 42.9, 'y': 0}, 'goal': {'x': 42.9, 'y': 57.4}}",1,2584,shot,,,11972586,11,53,42.9,57.4,3200
340761,home,block,regular,"{'x': 20, 'y': 53, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 20, 'y': 53, 'z': 0}",0.02479,2704307,45,,2664,"{'start': {'x': 53, 'y': 20}, 'block': {'x': 53, 'y': 20}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,36,shot,,,11972586,20,53,50.0,80.0,3200
1109382,home,miss,corner,"{'x': 6, 'y': 60, 'z': 0}",head,close-right,"{'x': 0, 'y': 41.6, 'z': 15.8}",,0.06843,2704306,42,,2517,"{'start': {'x': 60, 'y': 6}, 'end': {'x': 58.4, 'y': 0}, 'goal': {'x': 58.4, 'y': 84.2}}",4,183,shot,,,11972586,6,60,58.4,84.2,3200
340761,home,block,regular,"{'x': 23, 'y': 65, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 23, 'y': 65, 'z': 0}",0.016,2704305,42,,2479,"{'start': {'x': 65, 'y': 23}, 'block': {'x': 65, 'y': 23}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",4,221,shot,,,11972586,23,65,50.0,80.0,3200
981460,away,miss,set-piece,"{'x': 30, 'y': 77, 'z': 0}",right-foot,close-high-left,"{'x': 0, 'y': 56.6, 'z': 46.1}",,0.001454,2704304,33,,1955,"{'start': {'x': 77, 'y': 30}, 'end': {'x': 43.4, 'y': 0}, 'goal': {'x': 43.4, 'y': 53.9}}",13,745,shot,,,11972586,30,77,43.4,53.9,266694
1021608,away,miss,regular,"{'x': 14, 'y': 37, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.3, 'z': 45.1}",,0.1399,2704303,29,,1681,"{'start': {'x': 37, 'y': 14}, 'end': {'x': 56.7, 'y': 0}, 'goal': {'x': 56.7, 'y': 54.9}}",17,1019,shot,,,11972586,14,37,56.7,54.9,266694
1183794,away,miss,regular,"{'x': 18, 'y': 25, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.3, 'z': 49}",,0.006651,2704302,20,,1177,"{'start': {'x': 25, 'y': 18}, 'end': {'x': 41.7, 'y': 0}, 'goal': {'x': 41.7, 'y': 51}}",26,1523,shot,,,11972586,18,25,41.7,51.0,266694
974663,home,miss,regular,"{'x': 20, 'y': 27, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 42.9, 'z': 45.2}",,0.02611,2704301,18,,1074,"{'start': {'x': 27, 'y': 20}, 'end': {'x': 57.1, 'y': 0}, 'goal': {'x': 57.1, 'y': 54.8}}",28,1626,shot,,,11972586,20,27,57.1,54.8,3200
974663,home,miss,regular,"{'x': 15, 'y': 35, 'z': 0}",left-foot,close-right,"{'x': 0, 'y': 41.1, 'z': 16.8}",,0.1385,2704300,13,,764,"{'start': {'x': 35, 'y': 15}, 'end': {'x': 58.9, 'y': 0}, 'goal': {'x': 58.9, 'y': 83.2}}",33,1936,shot,,,11972586,15,35,58.9,83.2,3200
1021608,away,miss,regular,"{'x': 9, 'y': 50, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 59.2, 'z': 51.2}",,0.3002,2704299,10,,550,"{'start': {'x': 50, 'y': 9}, 'end': {'x': 40.8, 'y': 0}, 'goal': {'x': 40.8, 'y': 48.8}}",36,2150,shot,,,11972586,9,50,40.8,48.8,266694
992108,away,miss,regular,"{'x': 31, 'y': 51, 'z': 0}",right-foot,close-high,"{'x': 0, 'y': 47.4, 'z': 53.6}",,0.004078,2711664,90,5.0,5653,"{'start': {'x': 51, 'y': 31}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 46.4}}",1,647,shot,,,11972583,31,51,52.6,46.4,53799
1605509,away,save,regular,"{'x': 11, 'y': 28, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 48.7, 'z': 24}",,0.04513,2711662,85,,5090,"{'start': {'x': 28, 'y': 11}, 'end': {'x': 51.3, 'y': 0}, 'goal': {'x': 51.3, 'y': 76}}",6,310,shot,0.02117,,11972583,11,28,51.3,76.0,53799
174891,home,miss,corner,"{'x': 24, 'y': 48, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.7, 'z': 5.7}",,0.007983,2711661,85,,5047,"{'start': {'x': 48, 'y': 24}, 'end': {'x': 43.3, 'y': 0}, 'goal': {'x': 43.3, 'y': 94.3}}",6,353,shot,,,11972583,24,48,43.3,94.3,107201
288837,home,save,set-piece,"{'x': 9, 'y': 43, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.8, 'z': 14.4}",,0.2774,2711659,84,,5020,"{'start': {'x': 43, 'y': 9}, 'end': {'x': 50.2, 'y': 0}, 'goal': {'x': 50.2, 'y': 85.6}}",7,380,shot,0.2178,,11972583,9,43,50.2,85.6,107201
288837,home,miss,regular,"{'x': 9, 'y': 49, 'z': 0}",head,close-high-left,"{'x': 0, 'y': 56.6, 'z': 52.8}",,0.1338,2711658,82,,4863,"{'start': {'x': 49, 'y': 9}, 'end': {'x': 43.4, 'y': 0}, 'goal': {'x': 43.4, 'y': 47.2}}",9,537,shot,,,11972583,9,49,43.4,47.2,107201
992108,away,miss,regular,"{'x': 31, 'y': 36, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.9, 'z': 56.9}",,0.001472,2711657,80,,4780,"{'start': {'x': 36, 'y': 31}, 'end': {'x': 56.1, 'y': 0}, 'goal': {'x': 56.1, 'y': 43.1}}",11,620,shot,,,11972583,31,36,56.1,43.1,53799
1656797,home,goal,corner,"{'x': 21, 'y': 44, 'z': 0}",right-foot,high-right,"{'x': 0, 'y': 45.5, 'z': 30.2}",,0.03997,2711656,69,,4081,"{'start': {'x': 44, 'y': 21}, 'end': {'x': 54.5, 'y': 0}, 'goal': {'x': 54.5, 'y': 69.8}}",22,1319,shot,0.4506,regular,11972583,21,44,54.5,69.8,107201
1605509,away,miss,regular,"{'x': 8, 'y': 33, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 56.7, 'z': 38.7}",,0.06788,2711655,64,,3793,"{'start': {'x': 33, 'y': 8}, 'end': {'x': 43.3, 'y': 0}, 'goal': {'x': 43.3, 'y': 61.3}}",27,1607,shot,,,11972583,8,33,43.3,61.3,53799
1020530,home,goal,set-piece,"{'x': 8, 'y': 37, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 12.2}",,0.1386,2711654,59,,3516,"{'start': {'x': 37, 'y': 8}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 87.8}}",32,1884,shot,0.09254,regular,11972583,8,37,50.6,87.8,107201
843404,away,save,regular,"{'x': 21, 'y': 65, 'z': 0}",right-foot,high-centre,"{'x': 0, 'y': 51.5, 'z': 20.7}",,0.04829,2711653,58,,3437,"{'start': {'x': 65, 'y': 21}, 'end': {'x': 48.5, 'y': 0}, 'goal': {'x': 48.5, 'y': 79.3}}",33,1963,shot,0.02326,,11972583,21,65,48.5,79.3,53799
905493,home,miss,set-piece,"{'x': 12, 'y': 36, 'z': 0}",right-foot,close-right,"{'x': 0, 'y': 43.4, 'z': 21.5}",,0.07976,2711652,53,,3133,"{'start': {'x': 36, 'y': 12}, 'end': {'x': 56.6, 'y': 0}, 'goal': {'x': 56.6, 'y': 78.5}}",38,2267,shot,,,11972583,12,36,56.6,78.5,107201
1656797,home,miss,throw-in-set-piece,"{'x': 11, 'y': 67, 'z': 0}",right-foot,close-high-right,"{'x': 0, 'y': 43.3, 'z': 58.7}",,0.004358,2711651,51,,3057,"{'start': {'x': 67, 'y': 11}, 'end': {'x': 56.7, 'y': 0}, 'goal': {'x': 56.7, 'y': 41.3}}",40,2343,shot,,,11972583,11,67,56.7,41.3,107201
965967,away,goal,corner,"{'x': 7, 'y': 53, 'z': 0}",head,high-centre,"{'x': 0, 'y': 48.6, 'z': 23.1}",,0.1608,2711650,50,,2963,"{'start': {'x': 53, 'y': 7}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 76.9}}",41,2437,shot,0.1571,regular,11972583,7,53,51.4,76.9,53799
1092324,away,block,free-kick,"{'x': 26, 'y': 43, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 26, 'y': 43, 'z': 0}",0.001437,3123842,49,,2918,"{'start': {'x': 43, 'y': 26}, 'block': {'x': 43, 'y': 26}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",42,2482,shot,,,11972583,26,43,50.0,80.0,53799
932862,home,miss,regular,"{'x': 25, 'y': 60, 'z': 0}",right-foot,close-left,"{'x': 0, 'y': 57.6, 'z': 5.7}",,0.04442,2711649,45,1.0,2729,"{'start': {'x': 60, 'y': 25}, 'end': {'x': 42.4, 'y': 0}, 'goal': {'x': 42.4, 'y': 94.3}}",1,2671,shot,,,11972583,25,60,42.4,94.3,107201
843404,away,block,set-piece,"{'x': 24, 'y': 48, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 20}","{'x': 24, 'y': 48, 'z': 0}",0.03377,2711648,45,,2677,"{'start': {'x': 48, 'y': 24}, 'block': {'x': 48, 'y': 24}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 80}}",1,23,shot,,,11972583,24,48,50.0,80.0,53799
249921,home,miss,set-piece,"{'x': 27, 'y': 46, 'z': 0}",left-foot,close-high-right,"{'x': 0, 'y': 40.8, 'z': 54.1}",,0.03311,2711647,40,,2350,"{'start': {'x': 46, 'y': 27}, 'end': {'x': 59.2, 'y': 0}, 'goal': {'x': 59.2, 'y': 45.9}}",6,350,shot,,,11972583,27,46,59.2,45.9,107201
